st_code,cfra_code,major_head,year,vol,amt
18,485100101,4851,2006,2,1176.29
29,485100101,4851,2006,2,1701.16
17,485100101,4851,2006,2,3098.56
9,485100101,4851,2006,2,3566.67
7,485100101,4851,2006,2,7556.95
32,485100101,4851,2006,2,8979.26
22,485100101,4851,2006,2,11587.67
1,485100101,4851,2006,2,15733.17
23,485100101,4851,2006,2,17974.47
13,485100101,4851,2007,2,9.77
2,485100101,4851,2007,2,24.75
34,485100101,4851,2007,2,40.84
10,485100101,4851,2007,2,77.15
24,485100101,4851,2007,2,78.77
27,485100101,4851,2007,2,113.57
6,485100101,4851,2007,2,175.6
8,485100101,4851,2007,2,185.26
16,485100101,4851,2007,2,233.37
14,485100101,4851,2007,2,234.59
19,485100101,4851,2007,2,303
21,485100101,4851,2007,2,320.4
11,485100101,4851,2007,2,411.01
15,485100101,4851,2007,2,451.18
28,485100101,4851,2007,2,489.81
40,485100101,4851,2007,2,633.02
33,485100101,4851,2007,2,796.72
3,485100101,4851,2007,2,951.36
18,485100101,4851,2007,2,1176.29
29,485100101,4851,2007,2,1701.16
17,485100101,4851,2007,2,3155.78
9,485100101,4851,2007,2,3566.67
7,485100101,4851,2007,2,7512.56
32,485100101,4851,2007,2,8979.26
22,485100101,4851,2007,2,20066.57
23,485100101,4851,2007,2,20129.1
1,485100101,4851,2007,2,22006.88
13,485100101,4851,2008,2,9.77
2,485100101,4851,2008,2,24.75
34,485100101,4851,2008,2,40.84
10,485100101,4851,2008,2,77.15
24,485100101,4851,2008,2,78.77
27,485100101,4851,2008,2,113.57
6,485100101,4851,2008,2,176.35
8,485100101,4851,2008,2,185.26
16,485100101,4851,2008,2,233.37
14,485100101,4851,2008,2,234.59
19,485100101,4851,2008,2,303
21,485100101,4851,2008,2,320.4
28,485100101,4851,2008,2,489.81
40,485100101,4851,2008,2,633.02
11,485100101,4851,2008,2,698.73
33,485100101,4851,2008,2,796.72
3,485100101,4851,2008,2,951.18
15,485100101,4851,2008,2,979.18
18,485100101,4851,2008,2,1262.78
29,485100101,4851,2008,2,1701.16
17,485100101,4851,2008,2,3171.95
9,485100101,4851,2008,2,3566.67
7,485100101,4851,2008,2,7480.22
32,485100101,4851,2008,2,9715.16
23,485100101,4851,2008,2,20852.3
22,485100101,4851,2008,2,21519.75
1,485100101,4851,2008,2,28283.35
13,485100101,4851,2009,2,9.77
2,485100101,4851,2009,2,24.75
34,485100101,4851,2009,2,40.84
10,485100101,4851,2009,2,77.15
24,485100101,4851,2009,2,78.77
27,485100101,4851,2009,2,113.57
6,485100101,4851,2009,2,176.35
8,485100101,4851,2009,2,185.26
16,485100101,4851,2009,2,233.37
14,485100101,4851,2009,2,234.59
19,485100101,4851,2009,2,303
21,485100101,4851,2009,2,320.4
28,485100101,4851,2009,2,489.81
40,485100101,4851,2009,2,656.02
33,485100101,4851,2009,2,796.72
11,485100101,4851,2009,2,844.57
3,485100101,4851,2009,2,951.18
15,485100101,4851,2009,2,999.41
18,485100101,4851,2009,2,1307.64
29,485100101,4851,2009,2,1701.16
17,485100101,4851,2009,2,3197.95
9,485100101,4851,2009,2,3566.67
7,485100101,4851,2009,2,7366.3
32,485100101,4851,2009,2,9900.94
23,485100101,4851,2009,2,22188.91
22,485100101,4851,2009,2,24095.68
1,485100101,4851,2009,2,35200.04
40,485100101,4851,2010,2,807.02
34,485100101,4851,2010,2,40.84
28,485100101,4851,2010,2,489.81
18,485100101,4851,2010,2,1327.23
10,485100101,4851,2010,2,77.15
22,485100101,4851,2010,2,26718.56
7,485100101,4851,2010,2,7373.4
24,485100101,4851,2010,2,78.77
6,485100101,4851,2010,2,176.35
2,485100101,4851,2010,2,24.75
1,485100101,4851,2010,2,41203.3
29,485100101,4851,2010,2,1701.16
32,485100101,4851,2010,2,9868.94
23,485100101,4851,2010,2,23870.92
27,485100101,4851,2010,2,113.57
14,485100101,4851,2010,2,234.59
17,485100101,4851,2010,2,3205.75
15,485100101,4851,2010,2,1024.83
13,485100101,4851,2010,2,9.77
13,485100101,4851,2010,2,320.4
3,485100101,4851,2010,2,949.14
8,485100101,4851,2010,2,185.26
11,485100101,4851,2010,2,968.8
33,485100101,4851,2010,2,796.72
16,485100101,4851,2010,2,233.37
9,485100101,4851,2010,2,3566.67
19,485100101,4851,2010,2,303
34,485100102,4851,2005,2,0.12
13,485100102,4851,2005,2,3.29
17,485100102,4851,2005,2,6.71
22,485100102,4851,2005,2,16.02
14,485100102,4851,2005,2,155.47
10,485100102,4851,2005,2,183.3
30,485100102,4851,2005,2,237.12
6,485100102,4851,2005,2,258.75
8,485100102,4851,2005,2,521.89
11,485100102,4851,2005,2,571.02
24,485100102,4851,2005,2,717.16
33,485100102,4851,2005,2,831.69
9,485100102,4851,2005,2,992.93
18,485100102,4851,2005,2,999.91
21,485100102,4851,2005,2,1115.35
19,485100102,4851,2005,2,1588.54
7,485100102,4851,2005,2,1633.34
28,485100102,4851,2005,2,2357.63
2,485100102,4851,2005,2,2578.29
27,485100102,4851,2005,2,2917.23
5,485100102,4851,2005,2,2917.87
32,485100102,4851,2005,2,3066.39
3,485100102,4851,2005,2,3391.79
15,485100102,4851,2005,2,3783.33
23,485100102,4851,2005,2,4042.9
29,485100102,4851,2005,2,5070.79
1,485100102,4851,2005,2,9979.98
40,485100102,4851,2005,2,28639.16
34,485100102,4851,2006,2,0.12
13,485100102,4851,2006,2,3.29
17,485100102,4851,2006,2,6.71
22,485100102,4851,2006,2,16.55
14,485100102,4851,2006,2,155.47
10,485100102,4851,2006,2,183.3
30,485100102,4851,2006,2,237.12
6,485100102,4851,2006,2,268.8
8,485100102,4851,2006,2,521.89
11,485100102,4851,2006,2,607.75
24,485100102,4851,2006,2,701.84
33,485100102,4851,2006,2,854.37
9,485100102,4851,2006,2,992.93
18,485100102,4851,2006,2,999.91
21,485100102,4851,2006,2,1115.35
7,485100102,4851,2006,2,1633.34
19,485100102,4851,2006,2,1640.54
28,485100102,4851,2006,2,2457.63
27,485100102,4851,2006,2,2992.23
32,485100102,4851,2006,2,3117.82
5,485100102,4851,2006,2,3275.03
3,485100102,4851,2006,2,3391.79
23,485100102,4851,2006,2,4051.84
15,485100102,4851,2006,2,4318.33
2,485100102,4851,2006,2,4988.29
29,485100102,4851,2006,2,5084.09
1,485100102,4851,2006,2,10455.72
40,485100102,4851,2006,2,30232.03
34,485100102,4851,2007,2,0.12
13,485100102,4851,2007,2,3.29
17,485100102,4851,2007,2,6.71
22,485100102,4851,2007,2,29.36
14,485100102,4851,2007,2,155.47
10,485100102,4851,2007,2,183.3
30,485100102,4851,2007,2,237.12
6,485100102,4851,2007,2,274.6
8,485100102,4851,2007,2,521.89
11,485100102,4851,2007,2,622.25
24,485100102,4851,2007,2,701.84
33,485100102,4851,2007,2,772.63
9,485100102,4851,2007,2,992.93
18,485100102,4851,2007,2,999.91
21,485100102,4851,2007,2,1115.35
7,485100102,4851,2007,2,1633.34
19,485100102,4851,2007,2,1640.54
28,485100102,4851,2007,2,2457.63
32,485100102,4851,2007,2,3115.34
27,485100102,4851,2007,2,3388.42
3,485100102,4851,2007,2,3391.79
5,485100102,4851,2007,2,3610.93
23,485100102,4851,2007,2,4048.95
15,485100102,4851,2007,2,4605.58
2,485100102,4851,2007,2,5203.29
29,485100102,4851,2007,2,5384.05
1,485100102,4851,2007,2,10551.89
40,485100102,4851,2007,2,30427.93
34,485100102,4851,2008,2,0.12
13,485100102,4851,2008,2,3.29
17,485100102,4851,2008,2,6.72
22,485100102,4851,2008,2,29.36
14,485100102,4851,2008,2,155.47
10,485100102,4851,2008,2,183.3
30,485100102,4851,2008,2,237.12
6,485100102,4851,2008,2,349.93
8,485100102,4851,2008,2,521.89
11,485100102,4851,2008,2,732.15
24,485100102,4851,2008,2,735.9
33,485100102,4851,2008,2,772.63
9,485100102,4851,2008,2,992.93
18,485100102,4851,2008,2,1028.41
21,485100102,4851,2008,2,1115.35
7,485100102,4851,2008,2,1633.34
19,485100102,4851,2008,2,1895.98
28,485100102,4851,2008,2,2457.63
27,485100102,4851,2008,2,3388.42
3,485100102,4851,2008,2,3391.79
32,485100102,4851,2008,2,3445.32
23,485100102,4851,2008,2,4048.95
5,485100102,4851,2008,2,4056.38
15,485100102,4851,2008,2,4839.39
2,485100102,4851,2008,2,5293.29
29,485100102,4851,2008,2,8280.49
1,485100102,4851,2008,2,10608.96
40,485100102,4851,2008,2,30573.93
34,485100102,4851,2009,2,0.12
13,485100102,4851,2009,2,3.29
17,485100102,4851,2009,2,6.72
22,485100102,4851,2009,2,29.36
14,485100102,4851,2009,2,155.47
30,485100102,4851,2009,2,245.51
6,485100102,4851,2009,2,357.89
8,485100102,4851,2009,2,521.89
10,485100102,4851,2009,2,588.92
11,485100102,4851,2009,2,781.95
33,485100102,4851,2009,2,830.57
24,485100102,4851,2009,2,845.6
9,485100102,4851,2009,2,992.93
18,485100102,4851,2009,2,1028.41
7,485100102,4851,2009,2,1633.34
28,485100102,4851,2009,2,2457.63
19,485100102,4851,2009,2,2800.1
27,485100102,4851,2009,2,3388.42
3,485100102,4851,2009,2,3391.79
32,485100102,4851,2009,2,3719.32
23,485100102,4851,2009,2,4048.95
5,485100102,4851,2009,2,4190.88
21,485100102,4851,2009,2,4240.35
15,485100102,4851,2009,2,4926.91
2,485100102,4851,2009,2,5380.85
29,485100102,4851,2009,2,8519.04
1,485100102,4851,2009,2,11037.49
40,485100102,4851,2009,2,30716.12
40,485100102,4851,2010,2,30854.82
34,485100102,4851,2010,2,0.12
28,485100102,4851,2010,2,2457.63
18,485100102,4851,2010,2,1028.41
10,485100102,4851,2010,2,588.92
22,485100102,4851,2010,2,29.36
7,485100102,4851,2010,2,1633.34
30,485100102,4851,2010,2,248.1
24,485100102,4851,2010,2,848.69
6,485100102,4851,2010,2,358.89
2,485100102,4851,2010,2,5526.87
1,485100102,4851,2010,2,11082.53
29,485100102,4851,2010,2,9236.31
32,485100102,4851,2010,2,4204.32
23,485100102,4851,2010,2,4048.95
27,485100102,4851,2010,2,3388.42
14,485100102,4851,2010,2,155.47
17,485100102,4851,2010,2,6.72
15,485100102,4851,2010,2,4926.91
13,485100102,4851,2010,2,3.29
13,485100102,4851,2010,2,4240.35
3,485100102,4851,2010,2,3391.79
8,485100102,4851,2010,2,521.89
11,485100102,4851,2010,2,781.95
33,485100102,4851,2010,2,852.9
9,485100102,4851,2010,2,992.93
5,485100102,4851,2010,2,4505.61
19,485100102,4851,2010,2,3234.81
32,485100103,4851,2005,2,4.33
23,485100103,4851,2005,2,13.37
17,485100103,4851,2005,2,16
11,485100103,4851,2005,2,100
7,485100103,4851,2005,2,142.25
14,485100103,4851,2005,2,278.15
2,485100103,4851,2005,2,334.15
21,485100103,4851,2005,2,420.9
18,485100103,4851,2005,2,477.99
24,485100103,4851,2005,2,767.06
1,485100103,4851,2005,2,814.1
3,485100103,4851,2005,2,862.73
29,485100103,4851,2005,2,1051.68
8,485100103,4851,2005,2,1077.19
10,485100103,4851,2005,2,1546.78
28,485100103,4851,2005,2,2732.07
9,485100103,4851,2005,2,3557.48
19,485100103,4851,2005,2,3570.09
33,485100103,4851,2005,2,4321.08
40,485100103,4851,2005,2,5467.47
17,485100103,4851,2006,2,16
23,485100103,4851,2006,2,18.13
32,485100103,4851,2006,2,64.33
11,485100103,4851,2006,2,100
7,485100103,4851,2006,2,152.22
22,485100103,4851,2006,2,195.15
14,485100103,4851,2006,2,278.15
2,485100103,4851,2006,2,334.15
21,485100103,4851,2006,2,420.9
18,485100103,4851,2006,2,477.98
24,485100103,4851,2006,2,767.06
3,485100103,4851,2006,2,862.73
29,485100103,4851,2006,2,1051.68
1,485100103,4851,2006,2,1067.6
8,485100103,4851,2006,2,1077.19
10,485100103,4851,2006,2,1546.78
28,485100103,4851,2006,2,2732.07
33,485100103,4851,2006,2,3521.08
9,485100103,4851,2006,2,3557.48
19,485100103,4851,2006,2,3850.25
40,485100103,4851,2006,2,5552.05
17,485100103,4851,2007,2,16
23,485100103,4851,2007,2,18.13
16,485100103,4851,2007,2,26.5
15,485100103,4851,2007,2,47.5
32,485100103,4851,2007,2,64.33
11,485100103,4851,2007,2,100
7,485100103,4851,2007,2,170.85
14,485100103,4851,2007,2,278.15
2,485100103,4851,2007,2,334.15
22,485100103,4851,2007,2,335.64
21,485100103,4851,2007,2,420.9
18,485100103,4851,2007,2,477.98
24,485100103,4851,2007,2,767.06
3,485100103,4851,2007,2,862.73
29,485100103,4851,2007,2,1048.98
8,485100103,4851,2007,2,1077.19
1,485100103,4851,2007,2,1250.01
10,485100103,4851,2007,2,1546.78
28,485100103,4851,2007,2,2732.07
33,485100103,4851,2007,2,3521.08
9,485100103,4851,2007,2,3570.66
19,485100103,4851,2007,2,3850.25
40,485100103,4851,2007,2,5952.51
17,485100103,4851,2008,2,16
23,485100103,4851,2008,2,18.13
16,485100103,4851,2008,2,26.5
11,485100103,4851,2008,2,100
15,485100103,4851,2008,2,102.5
7,485100103,4851,2008,2,170.85
32,485100103,4851,2008,2,264.01
2,485100103,4851,2008,2,334.15
22,485100103,4851,2008,2,335.64
21,485100103,4851,2008,2,420.9
18,485100103,4851,2008,2,477.98
24,485100103,4851,2008,2,767.06
3,485100103,4851,2008,2,862.74
14,485100103,4851,2008,2,953.05
29,485100103,4851,2008,2,1048.98
8,485100103,4851,2008,2,1077.19
1,485100103,4851,2008,2,1458.42
10,485100103,4851,2008,2,1546.78
28,485100103,4851,2008,2,2732.07
33,485100103,4851,2008,2,3521.08
9,485100103,4851,2008,2,3570.66
19,485100103,4851,2008,2,3850.25
40,485100103,4851,2008,2,7144.1
17,485100103,4851,2009,2,16
23,485100103,4851,2009,2,18.13
16,485100103,4851,2009,2,42.73
11,485100103,4851,2009,2,100
15,485100103,4851,2009,2,157.5
7,485100103,4851,2009,2,170.85
14,485100103,4851,2009,2,278.15
2,485100103,4851,2009,2,334.15
22,485100103,4851,2009,2,335.64
21,485100103,4851,2009,2,420.9
32,485100103,4851,2009,2,464.01
18,485100103,4851,2009,2,477.98
24,485100103,4851,2009,2,767.06
3,485100103,4851,2009,2,862.74
29,485100103,4851,2009,2,1048.98
8,485100103,4851,2009,2,1077.19
10,485100103,4851,2009,2,1546.78
1,485100103,4851,2009,2,2285.82
28,485100103,4851,2009,2,2732.07
33,485100103,4851,2009,2,3521.08
9,485100103,4851,2009,2,3570.66
19,485100103,4851,2009,2,3850.25
40,485100103,4851,2009,2,8721.03
40,485100103,4851,2010,2,10809.87
28,485100103,4851,2010,2,2732.07
18,485100103,4851,2010,2,477.98
10,485100103,4851,2010,2,1546.78
22,485100103,4851,2010,2,335.64
7,485100103,4851,2010,2,170.85
24,485100103,4851,2010,2,767.06
2,485100103,4851,2010,2,334.15
1,485100103,4851,2010,2,2597.9
29,485100103,4851,2010,2,2098.98
32,485100103,4851,2010,2,664.01
23,485100103,4851,2010,2,18.13
14,485100103,4851,2010,2,278.15
17,485100103,4851,2010,2,16
15,485100103,4851,2010,2,206.8
13,485100103,4851,2010,2,420.9
3,485100103,4851,2010,2,862.74
8,485100103,4851,2010,2,1077.19
11,485100103,4851,2010,2,100
33,485100103,4851,2010,2,3521.08
16,485100103,4851,2010,2,42.73
9,485100103,4851,2010,2,3570.66
19,485100103,4851,2010,2,3850.25
33,485100104,4851,2005,2,-0.22
22,485100104,4851,2005,2,-0.01
13,485100104,4851,2005,2,9.5
23,485100104,4851,2005,2,11
29,485100104,4851,2005,2,32.85
2,485100104,4851,2005,2,53.48
18,485100104,4851,2005,2,117.35
21,485100104,4851,2005,2,129.21
17,485100104,4851,2005,2,155.9
28,485100104,4851,2005,2,181.74
32,485100104,4851,2005,2,285.55
24,485100104,4851,2005,2,309.85
9,485100104,4851,2005,2,386.12
14,485100104,4851,2005,2,865.71
19,485100104,4851,2005,2,936.2
1,485100104,4851,2005,2,1703.06
40,485100104,4851,2005,2,6209.94
22,485100104,4851,2006,2,-0.01
13,485100104,4851,2006,2,9.5
23,485100104,4851,2006,2,11
33,485100104,4851,2006,2,28.23
29,485100104,4851,2006,2,32.85
2,485100104,4851,2006,2,53.48
18,485100104,4851,2006,2,117.34
21,485100104,4851,2006,2,129.21
17,485100104,4851,2006,2,155.9
28,485100104,4851,2006,2,181.74
24,485100104,4851,2006,2,309.85
9,485100104,4851,2006,2,386.12
32,485100104,4851,2006,2,400.3
14,485100104,4851,2006,2,865.71
19,485100104,4851,2006,2,1086.2
1,485100104,4851,2006,2,2059.37
40,485100104,4851,2006,2,7960.36
22,485100104,4851,2007,2,-0.01
13,485100104,4851,2007,2,9.5
23,485100104,4851,2007,2,11
29,485100104,4851,2007,2,32.85
11,485100104,4851,2007,2,51.5
2,485100104,4851,2007,2,53.48
21,485100104,4851,2007,2,129.21
33,485100104,4851,2007,2,163.23
17,485100104,4851,2007,2,179.89
28,485100104,4851,2007,2,181.74
18,485100104,4851,2007,2,235.34
24,485100104,4851,2007,2,309.85
9,485100104,4851,2007,2,386.12
32,485100104,4851,2007,2,434.3
14,485100104,4851,2007,2,865.71
19,485100104,4851,2007,2,1176.2
1,485100104,4851,2007,2,2331.87
40,485100104,4851,2007,2,8176.63
22,485100104,4851,2008,2,-0.01
13,485100104,4851,2008,2,9.5
23,485100104,4851,2008,2,11
29,485100104,4851,2008,2,32.85
11,485100104,4851,2008,2,51.5
2,485100104,4851,2008,2,53.48
21,485100104,4851,2008,2,129.21
33,485100104,4851,2008,2,163.23
28,485100104,4851,2008,2,181.74
17,485100104,4851,2008,2,204.89
18,485100104,4851,2008,2,235.34
24,485100104,4851,2008,2,309.85
9,485100104,4851,2008,2,386.12
32,485100104,4851,2008,2,509.3
19,485100104,4851,2008,2,1326.2
1,485100104,4851,2008,2,4956.11
40,485100104,4851,2008,2,8407.57
14,485100104,4851,2008,2,22180.74
22,485100104,4851,2009,2,-0.01
13,485100104,4851,2009,2,9.5
23,485100104,4851,2009,2,11
29,485100104,4851,2009,2,32.85
11,485100104,4851,2009,2,51.5
2,485100104,4851,2009,2,53.48
16,485100104,4851,2009,2,56.15
21,485100104,4851,2009,2,129.21
33,485100104,4851,2009,2,138.23
28,485100104,4851,2009,2,181.74
17,485100104,4851,2009,2,204.9
18,485100104,4851,2009,2,265.34
24,485100104,4851,2009,2,309.85
9,485100104,4851,2009,2,386.12
32,485100104,4851,2009,2,634.3
19,485100104,4851,2009,2,1476.2
1,485100104,4851,2009,2,5265.95
40,485100104,4851,2009,2,8646.44
14,485100104,4851,2009,2,24785.86
40,485100104,4851,2010,2,8942.61
28,485100104,4851,2010,2,181.74
18,485100104,4851,2010,2,265.34
22,485100104,4851,2010,2,-0.01
24,485100104,4851,2010,2,309.85
2,485100104,4851,2010,2,53.48
1,485100104,4851,2010,2,5987.48
29,485100104,4851,2010,2,82.85
32,485100104,4851,2010,2,759.3
23,485100104,4851,2010,2,11
14,485100104,4851,2010,2,865.71
17,485100104,4851,2010,2,234.9
13,485100104,4851,2010,2,9.5
13,485100104,4851,2010,2,129.21
11,485100104,4851,2010,2,51.5
33,485100104,4851,2010,2,138.23
16,485100104,4851,2010,2,60.15
9,485100104,4851,2010,2,386.12
19,485100104,4851,2010,2,1676.2
33,485100105,4851,2005,2,-6
10,485100105,4851,2005,2,0.25
30,485100105,4851,2005,2,5.08
19,485100105,4851,2005,2,31.77
23,485100105,4851,2005,2,50
1,485100105,4851,2005,2,1165.18
33,485100105,4851,2006,2,-6
10,485100105,4851,2006,2,0.25
30,485100105,4851,2006,2,5.08
19,485100105,4851,2006,2,31.77
23,485100105,4851,2006,2,50
1,485100105,4851,2006,2,1380.3
33,485100105,4851,2007,2,-6
10,485100105,4851,2007,2,0.25
30,485100105,4851,2007,2,5.07
19,485100105,4851,2007,2,31.77
23,485100105,4851,2007,2,50
1,485100105,4851,2007,2,1435.3
33,485100105,4851,2008,2,-6
10,485100105,4851,2008,2,0.25
30,485100105,4851,2008,2,5.07
19,485100105,4851,2008,2,31.77
23,485100105,4851,2008,2,50
1,485100105,4851,2008,2,1515.3
33,485100105,4851,2009,2,-6
10,485100105,4851,2009,2,0.25
30,485100105,4851,2009,2,5.08
19,485100105,4851,2009,2,31.77
23,485100105,4851,2009,2,50
1,485100105,4851,2009,2,1581.93
10,485100105,4851,2010,2,0.25
30,485100105,4851,2010,2,5.08
1,485100105,4851,2010,2,1686.93
23,485100105,4851,2010,2,50
33,485100105,4851,2010,2,-6
19,485100105,4851,2010,2,31.77
19,485100106,4851,2005,2,0.14
28,485100106,4851,2005,2,11.96
21,485100106,4851,2005,2,24.57
33,485100106,4851,2005,2,33.18
29,485100106,4851,2005,2,408.02
32,485100106,4851,2005,2,524.92
19,485100106,4851,2006,2,0.14
28,485100106,4851,2006,2,11.96
21,485100106,4851,2006,2,24.57
33,485100106,4851,2006,2,33.18
29,485100106,4851,2006,2,408.02
32,485100106,4851,2006,2,524.92
19,485100106,4851,2007,2,0.14
28,485100106,4851,2007,2,11.96
21,485100106,4851,2007,2,24.57
33,485100106,4851,2007,2,33.18
29,485100106,4851,2007,2,408.02
32,485100106,4851,2007,2,524.92
19,485100106,4851,2008,2,0.14
28,485100106,4851,2008,2,11.96
21,485100106,4851,2008,2,24.57
33,485100106,4851,2008,2,33.18
29,485100106,4851,2008,2,408.02
32,485100106,4851,2008,2,1024.92
19,485100106,4851,2009,2,0.14
28,485100106,4851,2009,2,11.96
21,485100106,4851,2009,2,24.57
33,485100106,4851,2009,2,33.18
29,485100106,4851,2009,2,408.02
32,485100106,4851,2009,2,1024.92
28,485100106,4851,2010,2,11.96
29,485100106,4851,2010,2,408.02
32,485100106,4851,2010,2,1074.92
13,485100106,4851,2010,2,24.57
33,485100106,4851,2010,2,33.18
19,485100106,4851,2010,2,0.14
24,485100107,4851,2005,2,1.41
3,485100107,4851,2005,2,6
10,485100107,4851,2005,2,10
21,485100107,4851,2005,2,35.93
15,485100107,4851,2005,2,101.69
18,485100107,4851,2005,2,185.75
13,485100107,4851,2005,2,330.94
9,485100107,4851,2005,2,373.61
19,485100107,4851,2005,2,606.56
23,485100107,4851,2005,2,631.38
22,485100107,4851,2005,2,683.38
33,485100107,4851,2005,2,1422.18
28,485100107,4851,2005,2,1496.94
1,485100107,4851,2005,2,4229.38
